"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"1500000US490532708021","Block Group 1, Census Tract 2708.02, Washington County, Utah","1741","256","1281","211","1002","222","703","166","299","162","279","129","32","40","23","37","9","15","247","127","86","67","161","105","460","202","255","119","205","193",
"1500000US490532708022","Block Group 2, Census Tract 2708.02, Washington County, Utah","511","199","460","197","393","193","195","79","198","201","67","67","26","30","13","22","13","21","41","61","6","12","35","58","51","58","51","58","0","11",
"1500000US490532709011","Block Group 1, Census Tract 2709.01, Washington County, Utah","1226","145","1008","122","759","144","679","148","80","70","249","115","37","40","37","40","0","11","212","114","86","64","126","93","218","87","195","83","23","28",
"1500000US490532709021","Block Group 1, Census Tract 2709.02, Washington County, Utah","1399","206","1062","187","980","184","708","176","272","151","82","69","16","26","16","26","0","11","66","57","16","26","50","49","337","139","263","131","74","51",
"1500000US490532709022","Block Group 2, Census Tract 2709.02, Washington County, Utah","1038","162","805","144","730","132","561","128","169","61","75","88","0","11","0","11","0","11","75","88","0","11","75","88","233","94","114","67","119","89",
"1500000US490532709023","Block Group 3, Census Tract 2709.02, Washington County, Utah","1075","169","840","158","697","131","528","127","169","94","143","107","77","82","17","29","60","77","66","62","13","21","53","59","235","98","183","86","52","50",
"1500000US490532710001","Block Group 1, Census Tract 2710, Washington County, Utah","621","88","485","75","353","69","297","72","56","41","132","63","30","27","22","24","8","12","102","60","51","47","51","41","136","70","92","55","44","42",
"1500000US490532710002","Block Group 2, Census Tract 2710, Washington County, Utah","706","95","563","78","485","83","385","81","100","61","78","57","8","14","8","14","0","11","70","56","8","14","62","55","143","74","133","71","10","16",
"1500000US490532711001","Block Group 1, Census Tract 2711, Washington County, Utah","798","176","483","136","415","123","306","121","109","70","68","52","0","11","0","11","0","11","68","52","25","28","43","43","315","155","228","136","87","67",
"1500000US490532711002","Block Group 2, Census Tract 2711, Washington County, Utah","704","166","526","142","464","138","358","114","106","82","62","50","48","46","23","36","25","25","14","24","0","11","14","24","178","106","33","37","145","98",
"1500000US490532711003","Block Group 3, Census Tract 2711, Washington County, Utah","1435","209","933","175","816","172","758","169","58","65","117","67","41","60","0","11","41","60","76","53","63","62","13","23","502","143","199","126","303","93",
"1500000US490532711004","Block Group 4, Census Tract 2711, Washington County, Utah","514","107","395","103","230","88","91","57","139","71","165","87","16","27","0","11","16","27","149","85","13","22","136","82","119","71","74","60","45","47",
"1500000US490532712001","Block Group 1, Census Tract 2712, Washington County, Utah","626","115","388","95","340","92","296","82","44","37","48","34","8","14","8","14","0","11","40","30","23","24","17","19","238","104","127","78","111","68",
"1500000US490532712002","Block Group 2, Census Tract 2712, Washington County, Utah","401","101","228","67","187","60","26","23","161","55","41","31","25","25","0","11","25","25","16","17","0","11","16","17","173","87","47","29","126","80",
"1500000US490532713001","Block Group 1, Census Tract 2713, Washington County, Utah","245","87","129","59","108","60","21","15","87","58","21","20","7","10","0","11","7","10","14","17","0","11","14","17","116","76","0","11","116","76",
"1500000US490532713002","Block Group 2, Census Tract 2713, Washington County, Utah","392","74","292","61","243","61","97","42","146","46","49","33","24","32","20","32","4","6","25","19","14","15","11","13","100","52","39","32","61","39",
"1500000US490532713003","Block Group 3, Census Tract 2713, Washington County, Utah","451","89","315","88","241","82","136","43","105","74","74","53","13","20","0","11","13","20","61","49","52","47","9","14","136","79","25","19","111","80",
"1500000US490532714001","Block Group 1, Census Tract 2714, Washington County, Utah","310","83","187","77","111","50","57","44","54","37","76","59","23","26","23","26","0","11","53","54","0","11","53","54","123","66","49","38","74","61",
"1500000US490532714002","Block Group 2, Census Tract 2714, Washington County, Utah","431","107","267","90","152","67","40","34","112","62","115","82","58","68","12","26","46","61","57","51","0","11","57","51","164","76","36","29","128","69",
"1500000US490532714003","Block Group 3, Census Tract 2714, Washington County, Utah","753","162","446","115","319","112","197","68","122","73","127","72","0","11","0","11","0","11","127","72","11","18","116","73","307","109","136","59","171","106",
"1500000US490532715001","Block Group 1, Census Tract 2715, Washington County, Utah","1341","181","960","189","773","170","512","116","261","138","187","99","52","58","20","31","32","49","135","88","51","55","84","72","381","143","111","65","270","129",
"1500000US490532715002","Block Group 2, Census Tract 2715, Washington County, Utah","902","181","785","189","640","170","491","144","149","102","145","103","34","38","0","11","34","38","111","96","60","70","51","67","117","67","86","56","31","35",
"1500000US490532716001","Block Group 1, Census Tract 2716, Washington County, Utah","1266","184","905","175","857","165","845","163","12","19","48","44","8","14","0","11","8","14","40","42","40","42","0","11","361","129","337","120","24","28",
"1500000US490532716002","Block Group 2, Census Tract 2716, Washington County, Utah","1170","162","923","169","804","167","716","158","88","58","119","103","28","42","28","42","0","11","91","88","91","88","0","11","247","113","201","104","46","57",
"1500000US490532717011","Block Group 1, Census Tract 2717.01, Washington County, Utah","1116","161","977","163","884","155","808","147","76","78","93","75","0","11","0","11","0","11","93","75","33","37","60","68","139","82","139","82","0","11",
"1500000US490532717012","Block Group 2, Census Tract 2717.01, Washington County, Utah","1485","187","1379","191","1299","185","1119","176","180","117","80","82","31","30","31","30","0","16","49","77","49","77","0","16","106","75","106","75","0","16",
"1500000US490532717021","Block Group 1, Census Tract 2717.02, Washington County, Utah","420","98","382","94","302","78","244","66","58","54","80","58","42","49","0","11","42","49","38","54","38","54","0","11","38","47","0","11","38","47",
"1500000US490532717022","Block Group 2, Census Tract 2717.02, Washington County, Utah","1279","152","1080","126","888","140","588","130","300","114","192","92","67","49","57","48","10","15","125","84","50","39","75","74","199","90","123","83","76","54",
"1500000US490532718001","Block Group 1, Census Tract 2718, Washington County, Utah","978","91","567","93","505","87","401","83","104","59","62","38","26","26","7","11","19","23","36","26","16","19","20","20","411","105","215","78","196","92",
"1500000US490532718002","Block Group 2, Census Tract 2718, Washington County, Utah","392","72","250","68","227","66","134","47","93","50","23","24","13","17","13","17","0","11","10","16","10","16","0","11","142","56","107","49","35","40",
"1500000US490559791001","Block Group 1, Census Tract 9791, Wayne County, Utah","422","78","346","69","303","64","269","56","34","27","43","27","33","26","29","25","4","6","10","9","2","3","8","9","76","40","50","25","26","30",
"1500000US490559791002","Block Group 2, Census Tract 9791, Wayne County, Utah","532","75","388","75","365","67","340","64","25","20","23","19","16","17","3","7","13","15","7","7","7","7","0","11","144","59","112","52","32","20",
"1500000US490572001001","Block Group 1, Census Tract 2001, Weber County, Utah","650","106","480","114","338","103","317","108","21","25","142","91","67","76","67","76","0","11","75","51","19","20","56","44","170","71","135","68","35","33",
"1500000US490572001002","Block Group 2, Census Tract 2001, Weber County, Utah","372","70","265","66","198","62","177","55","21","27","67","34","18","20","18","20","0","11","49","32","34","21","15","22","107","52","76","44","31","37",
"1500000US490572001003","Block Group 3, Census Tract 2001, Weber County, Utah","472","82","310","81","159","62","127","54","32","32","151","85","0","11","0","11","0","11","151","85","124","78","27","31","162","61","132","52","30","37",
"1500000US490572002021","Block Group 1, Census Tract 2002.02, Weber County, Utah","565","88","351","92","150","65","45","31","105","51","201","75","31","23","12","18","19","22","170","74","3","7","167","75","214","76","0","11","214","76",
"1500000US490572002022","Block Group 2, Census Tract 2002.02, Weber County, Utah","870","93","434","73","278","69","193","56","85","63","156","77","7","10","7","10","0","11","149","76","23","21","126","74","436","86","150","58","286","72",
"1500000US490572002031","Block Group 1, Census Tract 2002.03, Weber County, Utah","507","104","384","105","263","101","177","75","86","67","121","83","16","26","16","26","0","11","105","78","105","78","0","11","123","68","66","42","57","54",
"1500000US490572002032","Block Group 2, Census Tract 2002.03, Weber County, Utah","541","115","438","122","351","123","296","101","55","79","87","45","31","31","23","28","8","13","56","34","39","32","17","27","103","60","103","60","0","11",
"1500000US490572002033","Block Group 3, Census Tract 2002.03, Weber County, Utah","536","108","437","119","278","106","149","58","129","94","159","96","43","42","34","37","9","17","116","85","67","73","49","47","99","83","52","67","47","49",
"1500000US490572002041","Block Group 1, Census Tract 2002.04, Weber County, Utah","663","107","604","108","500","102","413","88","87","70","104","67","8","14","8","14","0","11","96","65","68","49","28","43","59","44","48","39","11","19",
"1500000US490572002042","Block Group 2, Census Tract 2002.04, Weber County, Utah","898","106","639","107","473","112","416","110","57","52","166","74","10","16","10","16","0","11","156","73","99","54","57","49","259","89","79","51","180","80",
"1500000US490572003001","Block Group 1, Census Tract 2003, Weber County, Utah","376","104","282","99","133","84","54","47","79","66","149","89","44","59","0","11","44","59","105","65","0","11","105","65","94","67","12","20","82","65",
"1500000US490572003002","Block Group 2, Census Tract 2003, Weber County, Utah","1303","182","1007","171","719","164","599","155","120","80","288","137","176","106","152","112","24","40","112","94","51","43","61","84","296","116","197","104","99","90",
"1500000US490572003003","Block Group 3, Census Tract 2003, Weber County, Utah","564","140","307","132","106","83","50","42","56","70","201","103","48","56","17","27","31","48","153","92","37","50","116","76","257","93","177","83","80","53",
"1500000US490572004001","Block Group 1, Census Tract 2004, Weber County, Utah","294","52","174","48","101","46","50","27","51","34","73","34","9","10","9","10","0","11","64","33","6","8","58","31","120","38","29","18","91","35",
"1500000US490572004002","Block Group 2, Census Tract 2004, Weber County, Utah","309","63","221","58","139","58","83","44","56","44","82","43","13","16","13","16","0","11","69","38","48","35","21","19","88","42","63","40","25","22",
"1500000US490572005001","Block Group 1, Census Tract 2005, Weber County, Utah","204","84","192","82","147","72","147","72","0","11","45","42","34","38","12","20","22","33","11","19","11","19","0","11","12","19","0","11","12","19",
"1500000US490572005002","Block Group 2, Census Tract 2005, Weber County, Utah","457","95","404","102","287","92","247","88","40","30","117","110","35","55","0","11","35","55","82","95","82","95","0","11","53","45","29","35","24","28",
"1500000US490572005003","Block Group 3, Census Tract 2005, Weber County, Utah","1159","160","651","152","409","124","347","121","62","53","242","135","21","28","10","17","11","21","221","127","105","96","116","90","508","123","442","117","66","42",
