"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490532713002","Block Group 2, Census Tract 2713, Washington County, Utah","385","71","143","48","62","35","81","37","11","13","8","14","3","5","174","64","71","41","16","19","31","21","56","47","57","39","9","14","0","11","24","28","24","22",
"1500000US490532713003","Block Group 3, Census Tract 2713, Washington County, Utah","394","69","241","63","110","56","131","47","4","8","0","11","4","8","109","52","75","47","0","11","25","25","9","14","40","24","8","13","0","11","32","23","0","11",
"1500000US490532714001","Block Group 1, Census Tract 2714, Washington County, Utah","354","88","143","60","102","63","41","33","0","11","0","11","0","11","162","74","145","76","10","17","7","11","0","11","49","33","49","33","0","11","0","11","0","11",
"1500000US490532714002","Block Group 2, Census Tract 2714, Washington County, Utah","317","72","134","49","39","26","95","44","31","34","21","31","10","17","138","61","112","56","0","11","18","20","8","13","14","18","14","18","0","11","0","11","0","11",
"1500000US490532714003","Block Group 3, Census Tract 2714, Washington County, Utah","839","123","348","96","121","66","227","78","32","42","32","42","0","11","295","79","205","62","25","39","22","21","43","57","164","88","123","80","41","46","0","11","0","11",
"1500000US490532715001","Block Group 1, Census Tract 2715, Washington County, Utah","1509","159","912","156","399","109","513","128","92","66","19","22","73","62","298","145","133","112","144","93","9","15","12","18","207","113","102","75","0","11","96","93","9","15",
"1500000US490532715002","Block Group 2, Census Tract 2715, Washington County, Utah","1031","143","661","144","182","85","479","117","14","23","0","11","14","23","258","106","217","99","0","11","0","11","41","50","98","56","88","54","0","11","10","16","0","11",
"1500000US490532716001","Block Group 1, Census Tract 2716, Washington County, Utah","1835","168","1132","172","64","50","1068","158","0","11","0","11","0","11","598","132","455","114","74","57","69","57","0","11","105","72","105","72","0","11","0","11","0","11",
"1500000US490532716002","Block Group 2, Census Tract 2716, Washington County, Utah","1178","144","785","154","205","106","580","138","39","53","39","53","0","11","246","104","125","73","42","47","79","67","0","11","108","72","108","72","0","11","0","11","0","11",
"1500000US490532717011","Block Group 1, Census Tract 2717.01, Washington County, Utah","995","143","595","154","226","134","369","109","33","38","0","11","33","38","305","89","213","82","22","27","70","42","0","11","62","41","45","32","0","11","17","27","0","11",
"1500000US490532717012","Block Group 2, Census Tract 2717.01, Washington County, Utah","1989","174","1526","187","712","182","814","131","141","136","102","124","39","61","262","112","244","108","0","16","18","30","0","16","60","51","43","41","0","16","17","28","0","16",
"1500000US490532717021","Block Group 1, Census Tract 2717.02, Washington County, Utah","1428","134","1120","132","696","113","424","114","14","22","0","16","14","22","137","81","75","72","54","37","8","12","0","16","157","93","88","62","15","23","0","16","54","66",
"1500000US490532717022","Block Group 2, Census Tract 2717.02, Washington County, Utah","1388","159","819","139","361","98","458","105","49","36","11","17","38","32","383","145","68","45","163","93","139","84","13","20","137","85","117","81","0","11","12","19","8","14",
"1500000US490532718001","Block Group 1, Census Tract 2718, Washington County, Utah","1080","101","596","108","288","75","308","84","67","55","41","52","26","32","294","83","148","54","16","18","120","57","10","17","123","70","80","63","0","11","10","15","33","37",
"1500000US490532718002","Block Group 2, Census Tract 2718, Washington County, Utah","296","62","173","51","47","31","126","50","0","11","0","11","0","11","94","43","75","41","0","11","19","20","0","11","29","26","19","21","0","11","0","11","10","16",
"1500000US490559791001","Block Group 1, Census Tract 9791, Wayne County, Utah","467","78","256","59","140","41","116","43","0","11","0","11","0","11","71","41","52","37","5","9","4","6","10","13","140","54","101","49","7","11","32","31","0","11",
"1500000US490559791002","Block Group 2, Census Tract 9791, Wayne County, Utah","533","81","336","69","113","45","223","50","6","10","0","11","6","10","122","36","92","26","22","20","8","9","0","11","69","31","56","29","0","11","4","6","9","13",
"1500000US490572001001","Block Group 1, Census Tract 2001, Weber County, Utah","592","72","332","84","168","66","164","62","67","38","26","23","41","28","122","55","60","36","31","37","31","25","0","11","71","40","30","22","0","11","35","34","6","10",
"1500000US490572001002","Block Group 2, Census Tract 2001, Weber County, Utah","432","68","223","65","69","53","154","55","21","32","21","32","0","11","134","62","83","49","37","38","14","17","0","11","54","35","46","32","0","11","0","11","8","14",
"1500000US490572001003","Block Group 3, Census Tract 2001, Weber County, Utah","471","83","235","72","104","61","131","51","0","11","0","11","0","11","152","69","37","28","68","45","47","48","0","11","84","56","73","54","0","11","0","11","11","13",
"1500000US490572002021","Block Group 1, Census Tract 2002.02, Weber County, Utah","722","113","218","74","101","53","117","52","33","33","18","27","15","16","247","91","82","54","126","64","32","42","7","11","224","97","120","64","37","57","36","40","31","38",
"1500000US490572002022","Block Group 2, Census Tract 2002.02, Weber County, Utah","817","96","339","94","119","58","220","83","53","42","30","41","23","21","207","70","122","55","60","51","20","16","5","8","218","72","158","59","16","26","34","40","10","15",
"1500000US490572002031","Block Group 1, Census Tract 2002.03, Weber County, Utah","496","90","220","69","106","64","114","49","29","46","29","46","0","11","43","34","26","24","7","15","10","17","0","11","204","82","120","59","0","11","53","45","31","50",
"1500000US490572002032","Block Group 2, Census Tract 2002.03, Weber County, Utah","602","88","389","80","204","67","185","65","11","17","0","11","11","17","99","46","43","28","16","25","40","48","0","11","103","54","45","35","37","37","21","24","0","11",
"1500000US490572002033","Block Group 3, Census Tract 2002.03, Weber County, Utah","557","111","202","67","109","61","93","48","43","39","16","21","27","35","135","63","53","45","24","30","54","46","4","9","177","93","115","86","0","11","35","29","27","34",
"1500000US490572002041","Block Group 1, Census Tract 2002.04, Weber County, Utah","790","93","485","107","344","101","141","48","64","68","64","68","0","11","133","64","39","29","48","41","46","48","0","11","108","61","81","55","21","32","6","10","0","11",
"1500000US490572002042","Block Group 2, Census Tract 2002.04, Weber County, Utah","846","98","337","94","133","64","204","70","11","16","0","11","11","16","327","109","200","94","60","52","59","45","8","12","171","81","114","62","19","22","9","16","29","46",
"1500000US490572003001","Block Group 1, Census Tract 2003, Weber County, Utah","212","104","76","57","62","53","14","23","0","11","0","11","0","11","67","62","20","32","15","25","0","11","32","49","69","72","69","72","0","11","0","11","0","11",
"1500000US490572003002","Block Group 2, Census Tract 2003, Weber County, Utah","1381","164","841","187","420","154","421","140","50","46","11","18","39","42","261","138","56","53","129","103","63","65","13","19","229","126","77","47","66","73","30","34","56","68",
"1500000US490572003003","Block Group 3, Census Tract 2003, Weber County, Utah","893","172","279","126","54","43","225","129","61","73","39","63","22","36","454","161","243","127","149","130","31","35","31","36","99","64","54","49","0","11","30","33","15","24",
"1500000US490572004001","Block Group 1, Census Tract 2004, Weber County, Utah","359","65","138","49","89","45","49","27","7","11","7","11","0","11","101","49","41","22","31","40","25","25","4","6","113","57","65","41","25","35","18","26","5","16",
"1500000US490572004002","Block Group 2, Census Tract 2004, Weber County, Utah","326","56","118","59","37","43","81","42","39","30","25","27","14","19","145","51","53","24","55","38","37","32","0","11","24","21","20","20","0","11","4","8","0","11",
"1500000US490572005001","Block Group 1, Census Tract 2005, Weber County, Utah","331","122","182","104","109","97","73","55","0","11","0","11","0","11","62","52","10","17","23","37","29","35","0","11","87","78","16","26","0","11","71","73","0","11",
"1500000US490572005002","Block Group 2, Census Tract 2005, Weber County, Utah","409","121","199","102","47","60","152","85","0","11","0","11","0","11","93","73","55","38","38","59","0","11","0","11","117","67","102","64","0","11","0","11","15","23",
"1500000US490572005003","Block Group 3, Census Tract 2005, Weber County, Utah","1220","182","480","149","178","116","302","107","76","69","0","11","76","69","397","137","135","80","183","105","60","49","19","30","267","136","242","133","11","18","14","23","0","11",
"1500000US490572005004","Block Group 4, Census Tract 2005, Weber County, Utah","180","67","130","60","36","33","94","55","0","11","0","11","0","11","20","25","20","25","0","11","0","11","0","11","30","34","15","23","0","11","0","11","15","25",
"1500000US490572005005","Block Group 5, Census Tract 2005, Weber County, Utah","337","115","89","78","89","78","0","11","17","26","0","11","17","26","166","114","18","30","84","83","44","70","20","25","65","86","54","84","0","11","0","11","11","20",
"1500000US490572006001","Block Group 1, Census Tract 2006, Weber County, Utah","306","63","114","46","57","36","57","35","0","11","0","11","0","11","113","63","18","20","0","11","95","59","0","11","79","42","68","39","11","18","0","11","0","11",
"1500000US490572006002","Block Group 2, Census Tract 2006, Weber County, Utah","362","78","135","46","64","37","71","40","45","40","45","40","0","11","111","73","65","59","23","32","23","25","0","11","71","41","60","39","0","11","0","11","11","17",
"1500000US490572006003","Block Group 3, Census Tract 2006, Weber County, Utah","458","100","193","74","48","30","145","73","32","51","32","51","0","11","115","86","115","86","0","11","0","11","0","11","118","63","118","63","0","11","0","11","0","11",
"1500000US490572006004","Block Group 4, Census Tract 2006, Weber County, Utah","424","77","238","78","139","72","99","46","31","27","10","16","21","23","75","35","39","30","0","11","36","28","0","11","80","44","59","39","0","11","9","15","12","20",
"1500000US490572007001","Block Group 1, Census Tract 2007, Weber County, Utah","403","84","123","55","60","43","63","37","66","69","6","12","60","67","118","48","85","45","0","11","19","21","14","20","96","70","88","70","0","11","0","11","8","14",
"1500000US490572007002","Block Group 2, Census Tract 2007, Weber County, Utah","446","82","210","63","103","47","107","42","23","23","0","11","23","23","94","54","48","36","10","16","36","52","0","11","119","75","119","75","0","11","0","11","0","11",
"1500000US490572007003","Block Group 3, Census Tract 2007, Weber County, Utah","430","70","230","60","98","61","132","48","53","40","19","28","34","28","54","39","40","33","8","15","6","11","0","11","93","52","44","34","16","16","0","11","33","40",
"1500000US490572008001","Block Group 1, Census Tract 2008, Weber County, Utah","663","89","311","108","175","79","136","68","37","30","15","22","22","24","170","80","89","47","18","20","63","64","0","11","145","73","119","64","0","11","26","30","0","11",
"1500000US490572008002","Block Group 2, Census Tract 2008, Weber County, Utah","683","131","208","81","128","65","80","58","78","60","59","49","19","30","257","96","174","73","50","52","17","19","16","25","140","67","124","66","10","16","0","11","6","10",
"1500000US490572008003","Block Group 3, Census Tract 2008, Weber County, Utah","518","97","127","67","79","58","48","34","0","11","0","11","0","11","222","90","77","52","109","68","18","21","18","30","169","71","153","72","7","12","0","11","9","13",
"1500000US490572009001","Block Group 1, Census Tract 2009, Weber County, Utah","605","119","86","43","30","26","56","34","90","68","30","39","60","58","209","91","119","66","31","34","59","59","0","11","220","69","211","70","0","11","9","14","0","11",
"1500000US490572009002","Block Group 2, Census Tract 2009, Weber County, Utah","778","139","172","73","117","71","55","42","67","61","35","49","32","40","283","89","180","79","86","56","17","26","0","11","256","101","180","89","41","36","6","10","29","35",
